ticket_id,customer_name,opening_date,latency_ms,is_resolved,issue_category
1624,Maria Lopez,,165,1,Layer 2
1625,Pedro Marmol,,122,1,Software
1626,Maria Lopez,,192,0,Layer 1
1627,Pedro Marmol,,368,0,Layer 2
1628,Juan Perez,,245,1,Layer 2
1629,Luis Torres,2026-02-09,446,1,Layer 1
1630,Carlos Ruiz,2026-02-08,189,1,Layer 2
1631,Luis Torres,,200,1,Layer 1
1632,Pedro Marmol,2026-01-23,204,0,Layer 1
1633,Pedro Marmol,,174,1,Configuration
1634,Pedro Marmol,,245,0,Layer 1
1635,Carlos Ruiz,,245,1,Configuration
1636,Maria Lopez,,344,0,Configuration
1637,Luis Torres,,301,0,Layer 2
1638,Juan Perez,,190,1,Layer 1
1639,Pedro Marmol,,129,1,Software
1640,Luis Torres,,342,0,Layer 2
1641,Juan Perez,,115,1,Layer 1
1642,Pedro Marmol,,236,1,Configuration
1643,Maria Lopez,2026-02-06,245,1,Layer 1
1644,Carlos Ruiz,,266,0,Layer 2
1645,Juan Perez,,469,0,Software
1646,Ana Silva,,275,0,Configuration
1647,Juan Perez,,286,1,Layer 2
1648,Juan Perez,2026-02-15,288,0,Layer 1
1649,Juan Perez,,101,1,Configuration
1650,Carlos Ruiz,,245,0,Software
1651,Juan Perez,,232,1,Layer 2
1652,Juan Perez,,467,1,Software
1653,Pedro Marmol,,211,1,Configuration
1654,Luis Torres,,153,1,Layer 2
1655,Carlos Ruiz,2026-01-18,188,1,Layer 1
1656,Luis Torres,,340,0,Layer 1
1657,Juan Perez,,132,1,Software
1658,Pedro Marmol,,492,0,Layer 2
1659,Ana Silva,,73,0,Software
1660,Maria Lopez,2026-01-31,245,0,Software
1661,Maria Lopez,2026-01-23,27,1,Configuration
1662,Pedro Marmol,,388,0,Layer 2
1663,Juan Perez,,289,1,Layer 2
1664,Pedro Marmol,2026-02-13,115,0,Layer 2
1665,Luis Torres,,22,1,Layer 1
1666,Luis Torres,,90,0,Software
1667,Pedro Marmol,2026-02-04,351,1,Layer 1
1668,Maria Lopez,,335,1,Layer 1
1669,Juan Perez,2026-02-10,101,1,Layer 1
1670,Luis Torres,,270,1,Layer 2
1671,Juan Perez,,232,0,Configuration
1672,Pedro Marmol,2026-01-27,393,0,Configuration
1673,Luis Torres,,488,0,Layer 1
1674,Carlos Ruiz,,315,1,Layer 2
1675,Juan Perez,2026-02-13,219,1,Configuration
1676,Maria Lopez,,218,1,Configuration
1677,Juan Perez,,327,0,Software
1678,Pedro Marmol,,107,0,Layer 1
1679,Pedro Marmol,,161,0,Layer 2
1680,Luis Torres,,292,1,Configuration
1681,Juan Perez,,316,1,Layer 1
1682,Ana Silva,,245,1,Layer 2
1683,Ana Silva,,59,1,Software
1684,Pedro Marmol,,249,1,Layer 2
1685,Maria Lopez,,134,1,Configuration
1686,Juan Perez,,245,1,Layer 2
1687,Luis Torres,,236,1,Software
1688,Juan Perez,,74,0,Layer 2
1689,Maria Lopez,,273,1,Configuration
1690,Juan Perez,2026-01-27,116,0,Layer 1
1691,Carlos Ruiz,2026-02-10,441,0,Software
1692,Juan Perez,2026-01-26,405,0,Layer 2
1693,Juan Perez,2026-02-05,412,1,Layer 2
1694,Maria Lopez,2026-01-21,245,1,Software
1695,Pedro Marmol,2026-02-09,123,0,Layer 2
1696,Luis Torres,,489,1,Software
1697,Luis Torres,2026-01-31,28,0,Configuration
1698,Luis Torres,,245,0,Software
1699,Maria Lopez,2026-01-20,245,1,Configuration
1700,Ana Silva,,245,0,Configuration
1701,Carlos Ruiz,2026-01-19,178,0,Layer 1
1702,Carlos Ruiz,,245,0,Configuration
1703,Carlos Ruiz,,421,1,Layer 1
1704,Maria Lopez,,317,0,Configuration
1705,Pedro Marmol,,329,1,Layer 2
1706,Carlos Ruiz,,245,1,Layer 2
1707,Ana Silva,,245,1,Configuration
1708,Pedro Marmol,,245,0,Software
1709,Juan Perez,,16,1,Layer 2
1710,Juan Perez,,479,0,Layer 1
1711,Pedro Marmol,2026-02-15,245,1,Layer 1
1712,Maria Lopez,2026-02-08,221,0,Layer 1
1713,Juan Perez,,472,0,Software
1714,Juan Perez,2026-02-03,60,1,Layer 1
1715,Maria Lopez,,416,1,Software
1716,Maria Lopez,,362,0,Layer 1
1717,Juan Perez,,476,1,Layer 2
1718,Carlos Ruiz,,264,0,Software
1719,Luis Torres,,203,0,Layer 1
1720,Juan Perez,,341,1,Layer 1
1721,Carlos Ruiz,,13,1,Configuration
1722,Carlos Ruiz,,245,0,Software
1723,Maria Lopez,,484,0,Layer 1
1724,Luis Torres,,374,0,Configuration
1725,Luis Torres,,340,1,Configuration
1726,Juan Perez,,320,1,Software
1727,Carlos Ruiz,2026-01-31,38,0,Configuration
1728,Maria Lopez,,500,1,Layer 1
1729,Maria Lopez,,317,0,Configuration
1730,Luis Torres,,314,0,Layer 2
1731,Luis Torres,,295,0,Configuration
1732,Maria Lopez,,128,0,Layer 2
1733,Carlos Ruiz,2026-02-10,420,1,Layer 2
1734,Juan Perez,,245,0,Configuration
1735,Luis Torres,2026-02-13,259,1,Layer 1
1736,Juan Perez,2026-02-12,35,0,Configuration
1737,Ana Silva,,245,0,Configuration
1738,Luis Torres,,307,1,Layer 2
1739,Carlos Ruiz,,68,1,Configuration
1740,Maria Lopez,,245,1,Layer 2
1741,Maria Lopez,,64,1,Software
1742,Maria Lopez,2026-01-24,245,1,Layer 1
1743,Luis Torres,,242,1,Software
1744,Juan Perez,,294,0,Layer 1
1745,Juan Perez,,76,1,Software
1746,Maria Lopez,2026-01-21,170,1,Layer 1
1747,Juan Perez,,245,1,Layer 1
1748,Luis Torres,,285,1,Configuration
1749,Ana Silva,2026-02-13,325,1,Configuration
1750,Carlos Ruiz,2026-01-28,328,1,Software
1751,Pedro Marmol,,245,1,Layer 1
1752,Luis Torres,,245,0,Configuration
1753,Carlos Ruiz,,354,1,Layer 1
1754,Ana Silva,,245,0,Configuration
1755,Ana Silva,,52,0,Configuration
1756,Carlos Ruiz,,290,0,Configuration
1757,Ana Silva,,83,1,Software
1758,Luis Torres,2026-02-12,245,1,Layer 2
1759,Pedro Marmol,,34,1,Layer 1
1760,Carlos Ruiz,,341,0,Software
1761,Juan Perez,2026-02-07,148,1,Configuration
1762,Juan Perez,,245,0,Layer 1
1763,Pedro Marmol,,113,1,Software
1764,Luis Torres,,245,0,Layer 1
1765,Ana Silva,,92,0,Software
1766,Ana Silva,,314,0,Layer 1
1767,Ana Silva,,467,1,Configuration
1768,Juan Perez,,245,0,Software
1769,Pedro Marmol,,332,1,Configuration
1770,Luis Torres,,353,1,Layer 1
1771,Pedro Marmol,2026-02-02,250,1,Configuration
1772,Juan Perez,2026-02-12,106,0,Layer 2
1773,Luis Torres,,245,1,Layer 2
1774,Ana Silva,,134,1,Layer 1
1775,Juan Perez,2026-01-22,111,0,Configuration
1776,Pedro Marmol,,245,0,Configuration
1777,Luis Torres,,307,0,Layer 1
1778,Ana Silva,,88,0,Layer 1
1779,Maria Lopez,,195,1,Layer 2
1780,Juan Perez,2026-01-17,337,0,Layer 2
1781,Pedro Marmol,,245,0,Layer 1
1782,Ana Silva,,251,0,Layer 2
1783,Luis Torres,,143,0,Layer 2
1784,Maria Lopez,2026-01-17,57,1,Configuration
1785,Juan Perez,,292,0,Configuration
1786,Pedro Marmol,,357,1,Layer 1
1787,Maria Lopez,,366,0,Configuration
1788,Luis Torres,,245,1,Layer 2
1789,Pedro Marmol,2026-02-14,245,1,Configuration
1790,Pedro Marmol,2026-01-27,228,1,Configuration
1791,Luis Torres,2026-01-19,56,0,Layer 1
1792,Pedro Marmol,2026-02-01,335,1,Configuration
1793,Maria Lopez,,183,1,Configuration
1794,Juan Perez,,423,0,Configuration
1795,Ana Silva,2026-01-20,301,0,Layer 2
1796,Juan Perez,,293,0,Layer 2
1797,Luis Torres,,179,1,Software
1798,Juan Perez,,370,0,Layer 1
1799,Carlos Ruiz,,472,0,Layer 1
1800,Ana Silva,2026-02-08,100,1,Configuration
1801,Luis Torres,,98,1,Software
1802,Juan Perez,,157,1,Configuration
1803,Pedro Marmol,,243,0,Software
1804,Maria Lopez,,129,0,Configuration
1805,Maria Lopez,2026-01-18,138,1,Software
1806,Juan Perez,,181,0,Layer 1
1807,Maria Lopez,,245,1,Layer 2
1808,Luis Torres,2026-02-12,441,1,Layer 1
1809,Carlos Ruiz,2026-01-29,106,0,Software
1810,Ana Silva,2026-01-28,88,1,Software
1811,Maria Lopez,,184,1,Layer 1
1812,Juan Perez,,272,0,Layer 2
1813,Ana Silva,,307,1,Software
1814,Luis Torres,,211,1,Software
1815,Ana Silva,,240,1,Software
1816,Carlos Ruiz,,245,1,Layer 1
1817,Carlos Ruiz,2026-01-19,120,0,Layer 2
1818,Ana Silva,,245,0,Layer 2
1819,Luis Torres,,420,1,Software
1820,Luis Torres,,150,1,Layer 2
1821,Luis Torres,,307,1,Layer 2
1822,Juan Perez,,450,0,Layer 1
1823,Ana Silva,,101,0,Layer 2
1824,Pedro Marmol,,163,1,Software
1825,Ana Silva,,29,0,Software
1826,Maria Lopez,2026-01-20,68,0,Software
1827,Luis Torres,,498,0,Layer 2
1828,Carlos Ruiz,2026-01-25,62,1,Layer 1
1829,Pedro Marmol,,245,1,Layer 2
1830,Luis Torres,2026-01-29,382,1,Software
1831,Pedro Marmol,,166,1,Layer 2
1832,Pedro Marmol,2026-01-17,227,1,Software
1833,Luis Torres,,2,0,Software
1834,Juan Perez,,245,1,Layer 2
1835,Luis Torres,,289,1,Layer 1
1836,Pedro Marmol,,237,0,Layer 1
1837,Juan Perez,,433,0,Software
1838,Carlos Ruiz,2026-02-03,245,1,Software
1839,Luis Torres,2026-01-20,365,0,Layer 2
1840,Juan Perez,2026-01-25,145,0,Configuration
1841,Ana Silva,,427,0,Layer 1
1842,Luis Torres,,245,0,Software
1843,Juan Perez,,33,0,Layer 2
1844,Pedro Marmol,,288,1,Software
1845,Pedro Marmol,,262,0,Layer 1
1846,Pedro Marmol,,312,1,Software
1847,Pedro Marmol,,146,0,Layer 2
1848,Maria Lopez,,245,0,Software
1849,Maria Lopez,2026-02-05,245,1,Configuration
1850,Maria Lopez,,56,1,Layer 2
1851,Ana Silva,2026-01-28,454,0,Layer 2
1852,Juan Perez,,331,0,Layer 2
1853,Luis Torres,2026-01-29,455,1,Layer 1
1854,Ana Silva,2026-02-01,315,1,Configuration
1855,Luis Torres,,55,0,Layer 1
1856,Ana Silva,,245,1,Software
1857,Juan Perez,,451,0,Layer 2
1858,Pedro Marmol,,260,1,Layer 2
1859,Pedro Marmol,,383,1,Layer 1
1860,Luis Torres,,339,1,Layer 1
1861,Carlos Ruiz,,245,0,Layer 2
1862,Juan Perez,,53,1,Layer 1
1863,Pedro Marmol,,305,0,Software
1864,Carlos Ruiz,,185,0,Software
1865,Luis Torres,,6,1,Layer 2
1866,Luis Torres,2026-02-08,423,0,Software
1867,Juan Perez,,357,1,Layer 2
1868,Maria Lopez,,107,1,Layer 1
1869,Juan Perez,2026-01-20,367,1,Layer 2
1870,Ana Silva,,292,1,Configuration
1871,Luis Torres,,266,0,Layer 1
1872,Pedro Marmol,2026-01-23,245,1,Layer 2
1873,Juan Perez,,390,1,Configuration
1874,Pedro Marmol,2026-01-21,328,1,Layer 1
1875,Pedro Marmol,,116,1,Layer 2
1876,Juan Perez,2026-01-29,245,1,Layer 2
1877,Juan Perez,2026-01-28,125,1,Layer 2
1878,Carlos Ruiz,,398,0,Configuration
1879,Carlos Ruiz,,300,1,Configuration
1880,Pedro Marmol,2026-01-21,138,0,Layer 2
1881,Luis Torres,,205,0,Layer 2
1882,Pedro Marmol,,193,0,Software
1883,Juan Perez,2026-02-15,249,0,Configuration
1884,Maria Lopez,,219,0,Layer 2
1885,Juan Perez,,410,0,Software
1886,Juan Perez,,243,1,Configuration
1887,Juan Perez,,245,0,Configuration
1888,Ana Silva,,56,1,Layer 2
1889,Carlos Ruiz,2026-01-24,310,0,Software
1890,Carlos Ruiz,,245,0,Software
1891,Ana Silva,,411,1,Software
1892,Pedro Marmol,,397,0,Software
1893,Ana Silva,,245,1,Software
1894,Pedro Marmol,,140,0,Software
1895,Carlos Ruiz,,169,0,Layer 1
1896,Carlos Ruiz,,245,1,Layer 2
1897,Carlos Ruiz,2026-01-23,451,0,Software
1898,Carlos Ruiz,,245,1,Layer 2
1899,Ana Silva,,453,1,Software
1900,Ana Silva,,245,1,Configuration
1901,Maria Lopez,,7,1,Layer 1
1902,Ana Silva,,372,1,Layer 2
1903,Ana Silva,2026-01-28,108,1,Layer 1
1904,Juan Perez,,245,1,Software
1905,Maria Lopez,2026-02-04,77,0,Layer 1
1906,Luis Torres,2026-02-03,442,1,Layer 2
1907,Ana Silva,,375,1,Layer 2
1908,Carlos Ruiz,,245,0,Software
1909,Luis Torres,,39,1,Configuration
1910,Pedro Marmol,2026-02-13,43,1,Configuration
1911,Luis Torres,,108,1,Software
1912,Pedro Marmol,2026-01-26,355,1,Software
1913,Carlos Ruiz,,11,1,Software
1914,Carlos Ruiz,2026-02-16,318,1,Configuration
1915,Maria Lopez,,114,0,Configuration
1916,Ana Silva,2026-02-11,141,1,Software
1917,Carlos Ruiz,,100,0,Configuration
1918,Ana Silva,,440,0,Layer 1
1919,Carlos Ruiz,,14,0,Configuration
1920,Carlos Ruiz,,245,0,Configuration
1921,Pedro Marmol,,30,0,Configuration
1922,Pedro Marmol,2026-01-17,464,0,Software
1923,Carlos Ruiz,,13,0,Software
1924,Carlos Ruiz,,32,1,Layer 2
1925,Maria Lopez,,245,0,Layer 2
1926,Ana Silva,,187,1,Layer 2
1927,Juan Perez,2026-02-14,159,1,Layer 2
1928,Juan Perez,,419,0,Software
1929,Juan Perez,2026-01-26,245,0,Configuration
1930,Luis Torres,,328,1,Layer 1
1931,Maria Lopez,2026-02-07,281,1,Software
1932,Pedro Marmol,,14,1,Layer 1
1933,Juan Perez,,456,1,Software
1934,Carlos Ruiz,,31,0,Software
1935,Pedro Marmol,2026-02-09,71,1,Layer 2
1936,Pedro Marmol,2026-02-02,71,1,Layer 1
1937,Juan Perez,,245,1,Software
1938,Juan Perez,2026-01-20,295,1,Software
1939,Carlos Ruiz,,85,0,Layer 1
1940,Carlos Ruiz,,245,0,Layer 1
1941,Pedro Marmol,2026-01-18,363,0,Configuration
1942,Pedro Marmol,,457,1,Layer 2
1943,Juan Perez,2026-02-07,245,0,Software
1944,Juan Perez,,342,0,Configuration
1945,Maria Lopez,,255,1,Software
1946,Maria Lopez,,19,1,Software
1947,Ana Silva,,245,1,Configuration
1948,Luis Torres,,7,0,Software
1949,Luis Torres,2026-02-11,231,1,Software
1950,Carlos Ruiz,,7,1,Configuration
1951,Maria Lopez,2026-02-11,232,1,Configuration
1952,Juan Perez,2026-02-02,13,1,Configuration
1953,Pedro Marmol,,245,1,Software
1954,Carlos Ruiz,,245,0,Configuration
1955,Juan Perez,,33,0,Software
1956,Juan Perez,,245,1,Layer 1
1957,Juan Perez,,64,1,Configuration
1958,Carlos Ruiz,,245,0,Layer 1
1959,Ana Silva,,448,0,Software
1960,Ana Silva,2026-01-18,42,1,Layer 1
1961,Carlos Ruiz,,240,0,Layer 1
1962,Carlos Ruiz,2026-02-12,386,0,Software
1963,Carlos Ruiz,,158,0,Software
1964,Luis Torres,,366,1,Layer 2
1965,Juan Perez,2026-01-29,107,0,Layer 2
1966,Carlos Ruiz,,500,1,Layer 2
1967,Ana Silva,,469,1,Layer 1
1968,Juan Perez,2026-02-08,261,0,Layer 2
1969,Maria Lopez,,215,1,Layer 1
1970,Pedro Marmol,,245,0,Configuration
1971,Luis Torres,,162,0,Layer 1
1972,Carlos Ruiz,,245,1,Layer 1
1973,Carlos Ruiz,,419,1,Layer 2
1974,Pedro Marmol,,165,0,Layer 1
1975,Maria Lopez,2026-02-09,150,1,Layer 2
1976,Carlos Ruiz,,426,1,Layer 2
1977,Ana Silva,,350,1,Layer 2
1978,Juan Perez,2026-02-01,121,1,Layer 2
1979,Pedro Marmol,,65,1,Configuration
1980,Luis Torres,,104,0,Software
1981,Ana Silva,,22,0,Software
1982,Luis Torres,,245,1,Software
1983,Luis Torres,,287,1,Software
1984,Carlos Ruiz,,354,0,Configuration
1985,Carlos Ruiz,,245,0,Configuration
1986,Juan Perez,2026-01-24,420,1,Layer 2
1987,Pedro Marmol,,162,1,Configuration
1988,Maria Lopez,,178,0,Software
1989,Pedro Marmol,2026-02-01,354,0,Layer 2
1990,Luis Torres,,259,0,Layer 1
1991,Pedro Marmol,,53,0,Software
1992,Ana Silva,,329,1,Layer 2
1993,Pedro Marmol,2026-01-23,407,1,Software
1994,Ana Silva,2026-01-26,241,0,Software
1995,Juan Perez,2026-02-06,223,1,Configuration
1996,Juan Perez,,59,1,Configuration
1997,Ana Silva,2026-02-13,257,0,Layer 1
1998,Pedro Marmol,,245,1,Configuration
1999,Luis Torres,,293,0,Configuration
2000,Pedro Marmol,,245,1,Software
2001,Carlos Ruiz,,128,0,Software
2002,Luis Torres,,87,1,Configuration
2003,Ana Silva,,245,0,Layer 1
2004,Luis Torres,2026-02-09,306,1,Layer 1
2005,Carlos Ruiz,,245,1,Software
2006,Juan Perez,,210,1,Layer 2
2007,Juan Perez,,496,0,Software
2008,Juan Perez,2026-01-29,129,1,Configuration
2009,Luis Torres,,341,0,Software
2010,Juan Perez,,81,0,Configuration
2011,Maria Lopez,,245,1,Layer 2
2012,Ana Silva,,408,1,Layer 2
2013,Juan Perez,,52,0,Layer 2
2014,Maria Lopez,,306,1,Layer 1
2015,Maria Lopez,,341,0,Configuration
2016,Pedro Marmol,2026-01-30,245,0,Layer 1
2017,Ana Silva,,177,0,Layer 2
2018,Ana Silva,2026-01-25,274,1,Layer 1
2019,Luis Torres,,32,1,Software
2020,Pedro Marmol,,245,1,Layer 1
2021,Maria Lopez,,127,0,Layer 2
2022,Carlos Ruiz,,114,1,Layer 1
2023,Maria Lopez,,245,0,Configuration
2024,Ana Silva,,474,0,Layer 2
2025,Luis Torres,,253,1,Configuration
2026,Ana Silva,,245,1,Layer 2
2027,Maria Lopez,,159,1,Configuration
2028,Luis Torres,,245,0,Layer 1
2029,Maria Lopez,2026-02-15,199,1,Layer 1
2030,Maria Lopez,2026-01-30,372,1,Software
2031,Pedro Marmol,,217,1,Layer 1
2032,Carlos Ruiz,2026-01-28,456,1,Configuration
2033,Pedro Marmol,,84,1,Layer 2
2034,Maria Lopez,,234,1,Layer 1
2035,Luis Torres,,276,1,Layer 1
2036,Luis Torres,,333,0,Layer 2
2037,Carlos Ruiz,,174,0,Layer 2
2038,Maria Lopez,,262,0,Software
2039,Juan Perez,,261,0,Layer 2
2040,Maria Lopez,,142,1,Layer 1
2041,Carlos Ruiz,,462,1,Software
2042,Juan Perez,2026-02-12,147,0,Configuration
2043,Pedro Marmol,,149,0,Software
2044,Carlos Ruiz,,327,0,Software
2045,Ana Silva,2026-01-23,140,1,Software
2046,Ana Silva,2026-02-04,3,0,Layer 1
2047,Luis Torres,,81,1,Layer 1
2048,Juan Perez,,134,1,Software
2049,Luis Torres,2026-02-06,494,0,Layer 1
2050,Pedro Marmol,,262,0,Software
2051,Juan Perez,,247,0,Layer 2
2052,Ana Silva,,396,0,Configuration
2053,Ana Silva,,245,1,Layer 1
2054,Juan Perez,,245,1,Layer 2
2055,Pedro Marmol,,350,0,Configuration
2056,Maria Lopez,2026-01-26,245,1,Layer 1
2057,Luis Torres,,74,0,Layer 1
2058,Pedro Marmol,,215,0,Layer 2
2059,Carlos Ruiz,,245,1,Configuration
2060,Ana Silva,,245,1,Layer 1
2061,Carlos Ruiz,,245,0,Configuration
2062,Luis Torres,,125,1,Layer 1
2063,Luis Torres,,340,1,Configuration
2064,Maria Lopez,,318,1,Configuration
2065,Pedro Marmol,,173,0,Layer 2
2066,Maria Lopez,,308,1,Layer 1
2067,Pedro Marmol,,305,1,Layer 1
2068,Carlos Ruiz,2026-02-11,304,0,Layer 1
2069,Carlos Ruiz,,157,1,Layer 1
2070,Maria Lopez,,81,0,Software
2071,Ana Silva,2026-02-16,154,0,Layer 2
2072,Pedro Marmol,,282,0,Layer 1
2073,Carlos Ruiz,,226,1,Configuration
2074,Pedro Marmol,2026-02-15,25,0,Layer 2
2075,Carlos Ruiz,2026-02-09,117,0,Configuration
2076,Juan Perez,,12,1,Software
2077,Juan Perez,,471,0,Software
2078,Maria Lopez,2026-02-03,245,1,Layer 1
2079,Juan Perez,,179,0,Software
2080,Luis Torres,,14,1,Software
2081,Luis Torres,,245,0,Layer 2
2082,Pedro Marmol,2026-01-31,397,1,Configuration
2083,Maria Lopez,,19,1,Software
2084,Maria Lopez,,70,0,Layer 2
2085,Pedro Marmol,,202,0,Layer 2
2086,Maria Lopez,,498,1,Configuration
2087,Luis Torres,,357,0,Software
2088,Luis Torres,,245,0,Software
2089,Maria Lopez,,388,1,Configuration
2090,Carlos Ruiz,2026-02-07,237,1,Layer 1
2091,Maria Lopez,,301,0,Configuration
2092,Juan Perez,,280,0,Configuration
2093,Ana Silva,,1,1,Layer 1
2094,Maria Lopez,2026-02-16,122,0,Configuration
2095,Luis Torres,,402,1,Software
2096,Pedro Marmol,,69,1,Configuration
2097,Ana Silva,2026-02-05,142,1,Layer 2
2098,Luis Torres,,266,1,Software
2099,Maria Lopez,,265,1,Layer 2
2100,Carlos Ruiz,2026-02-08,185,0,Software
2101,Carlos Ruiz,,90,1,Layer 1
2102,Carlos Ruiz,2026-02-15,162,1,Layer 2
2103,Carlos Ruiz,,245,1,Layer 1
2104,Maria Lopez,,326,0,Software
2105,Juan Perez,,245,0,Configuration
2106,Luis Torres,2026-01-31,8,1,Layer 2
2107,Carlos Ruiz,,113,1,Configuration
2108,Maria Lopez,,96,1,Software
2109,Ana Silva,2026-02-12,249,1,Layer 1
2110,Luis Torres,2026-02-14,230,1,Configuration
2111,Ana Silva,,61,1,Layer 1
2112,Luis Torres,,409,1,Software
2113,Ana Silva,,347,1,Configuration
2114,Ana Silva,,186,1,Layer 1
2115,Maria Lopez,,185,1,Layer 1
2116,Luis Torres,,223,1,Layer 1
2117,Ana Silva,,227,0,Layer 1
2118,Juan Perez,,39,1,Software
2119,Juan Perez,,52,1,Configuration
2120,Ana Silva,,415,1,Software
2121,Carlos Ruiz,2026-01-19,494,0,Layer 2
2122,Ana Silva,2026-02-04,338,1,Layer 1
2123,Maria Lopez,,12,1,Layer 1
2124,Maria Lopez,,249,1,Layer 2
2125,Carlos Ruiz,,5,1,Layer 2
2126,Ana Silva,,245,1,Layer 2
2127,Pedro Marmol,,245,0,Software
2128,Carlos Ruiz,2026-02-14,20,1,Configuration
2129,Ana Silva,2026-02-06,142,0,Configuration
2130,Luis Torres,,281,0,Configuration
2131,Maria Lopez,,186,1,Software
2132,Ana Silva,,379,0,Configuration
2133,Carlos Ruiz,2026-02-03,122,1,Layer 2
2134,Maria Lopez,,245,0,Configuration
2135,Luis Torres,2026-02-02,142,0,Configuration
2136,Pedro Marmol,,298,1,Configuration
2137,Ana Silva,,16,0,Configuration
2138,Maria Lopez,,59,1,Software
2139,Carlos Ruiz,,173,1,Layer 1
2140,Luis Torres,,206,0,Configuration
2141,Pedro Marmol,2026-02-07,324,1,Layer 1
2142,Ana Silva,,73,1,Software
2143,Luis Torres,,464,0,Layer 2
2144,Luis Torres,,245,1,Layer 2
2145,Pedro Marmol,,61,0,Software
2146,Ana Silva,,150,0,Configuration
2147,Maria Lopez,2026-01-27,245,0,Layer 2
2148,Pedro Marmol,,331,1,Layer 1
2149,Ana Silva,,245,1,Layer 1
2150,Juan Perez,,301,1,Configuration
2151,Carlos Ruiz,,466,0,Configuration
2152,Maria Lopez,,245,0,Configuration
2153,Maria Lopez,,245,0,Layer 2
2154,Ana Silva,,474,0,Software
2155,Carlos Ruiz,,149,1,Software
2156,Juan Perez,,407,0,Layer 1
2157,Luis Torres,,27,1,Software
2158,Ana Silva,,93,0,Layer 2
2159,Juan Perez,2026-02-11,249,1,Configuration
2160,Luis Torres,,321,0,Configuration
2161,Carlos Ruiz,2026-02-05,251,0,Layer 1
2162,Carlos Ruiz,,238,0,Layer 1
2163,Pedro Marmol,,214,1,Software
2164,Pedro Marmol,2026-02-16,211,0,Layer 2
2165,Carlos Ruiz,2026-01-22,183,0,Layer 1
2166,Juan Perez,,158,1,Software
2167,Pedro Marmol,,462,0,Configuration
2168,Maria Lopez,,496,1,Software
2169,Juan Perez,2026-02-03,146,0,Configuration
2170,Pedro Marmol,2026-01-24,418,1,Configuration
2171,Ana Silva,2026-02-16,496,1,Software
2172,Ana Silva,2026-02-14,443,1,Layer 1
2173,Juan Perez,2026-02-02,245,1,Layer 2
2174,Maria Lopez,2026-02-09,306,0,Software
2175,Juan Perez,2026-02-11,167,0,Layer 1
2176,Ana Silva,,231,1,Layer 1
2177,Luis Torres,,33,1,Configuration
2178,Carlos Ruiz,,88,0,Layer 2
2179,Juan Perez,,270,1,Configuration
2180,Ana Silva,,213,0,Layer 2
2181,Pedro Marmol,,408,1,Software
2182,Ana Silva,,106,0,Software
2183,Carlos Ruiz,,245,1,Configuration
2184,Pedro Marmol,,11,1,Layer 2
2185,Ana Silva,,230,1,Configuration
2186,Maria Lopez,,482,1,Layer 2
2187,Carlos Ruiz,,329,1,Layer 1
2188,Carlos Ruiz,,500,0,Layer 1
2189,Luis Torres,,241,0,Layer 1
2190,Luis Torres,,158,1,Software
2191,Luis Torres,2026-01-22,282,1,Layer 1
2192,Luis Torres,,83,1,Layer 2
2193,Luis Torres,,430,0,Configuration
2194,Carlos Ruiz,,422,1,Software
2195,Maria Lopez,,272,0,Configuration
2196,Juan Perez,,207,1,Software
2197,Luis Torres,,200,1,Layer 2
2198,Ana Silva,,245,0,Layer 2
2199,Ana Silva,,367,1,Software
2200,Pedro Marmol,,143,0,Layer 2
2201,Pedro Marmol,,394,1,Layer 1
2202,Carlos Ruiz,,245,0,Configuration
2203,Ana Silva,,245,1,Layer 1
2204,Juan Perez,,481,1,Layer 1
2205,Luis Torres,,272,1,Layer 2
2206,Luis Torres,2026-01-20,317,0,Configuration
2207,Ana Silva,2026-02-06,391,1,Software
2208,Juan Perez,,198,1,Layer 1
2209,Carlos Ruiz,,405,1,Layer 2
2210,Juan Perez,,208,0,Layer 1
2211,Pedro Marmol,,296,0,Configuration
2212,Pedro Marmol,,408,1,Layer 1
2213,Juan Perez,2026-01-23,478,1,Software
2214,Ana Silva,,215,1,Layer 2
2215,Carlos Ruiz,,441,0,Configuration
2216,Ana Silva,,156,1,Layer 1
2217,Ana Silva,2026-01-17,318,1,Configuration
2218,Ana Silva,,126,1,Configuration
2219,Luis Torres,,239,1,Configuration
2220,Luis Torres,,160,1,Layer 2
2221,Pedro Marmol,,270,1,Layer 2
2222,Ana Silva,,366,1,Layer 1
2223,Carlos Ruiz,2026-02-12,275,1,Configuration
2224,Maria Lopez,,245,1,Configuration
2225,Maria Lopez,,415,0,Software
2226,Juan Perez,,315,1,Layer 1
2227,Luis Torres,2026-02-03,56,0,Layer 2
2228,Carlos Ruiz,,263,0,Layer 2
2229,Pedro Marmol,,228,1,Layer 2
2230,Carlos Ruiz,,445,0,Layer 2
2231,Carlos Ruiz,,245,1,Layer 2
2232,Juan Perez,2026-01-24,64,0,Configuration
2233,Carlos Ruiz,,91,1,Layer 1
2234,Juan Perez,,427,1,Layer 2
2235,Luis Torres,,173,0,Layer 2
2236,Juan Perez,,245,0,Layer 2
2237,Ana Silva,,55,1,Layer 2
2238,Pedro Marmol,,245,0,Layer 2
2239,Juan Perez,2026-01-19,45,1,Layer 2
2240,Luis Torres,,242,0,Configuration
2241,Pedro Marmol,,419,0,Software
2242,Luis Torres,,16,1,Layer 1
2243,Ana Silva,,425,0,Configuration
