ticket_id,customer_name,opening_date,latency_ms,is_resolved,issue_category
2244,Ana Silva,2026/02/08,444,No,Layer 2
2245,luis torres,2026-01-21,109,N,Configuration
2246,juan perez,21/01/2026,-39,N,Software
2247,Pedro Marmol,2026-01-17,96,No,Configuration
2248,Pedro Marmol,06/02/2026,149,N,Software
2249,Pedro Marmol,2026-01-27,-89,S,Software
2250,luis torres,02-01-26,30,y,Layer 1
2251,juan perez,02-01-26,185,N,Layer 1
2252,Pedro Marmol,2026/02/16,266,No,Layer 1
2253,luis torres,2026/02/09,197,y,Layer 1
2254,luis torres,01-21-26,69,No,Software
2255,luis torres,02-01-26,209,1,Layer 1
2256,luis torres,2026/02/03,462,Yes,Configuration
2257,  carlos ruiz,17/01/2026,307,No,Layer 2
2258,juan perez,2026-02-06,215,Yes,Layer 1
2259,MARIA LOPEZ,2026/02/10,-67,S,Software
2260,juan perez,2026/01/26,77,y,Layer 2
2261,  carlos ruiz,02-07-26,495,S,Configuration
2262,  carlos ruiz,17/01/2026,491,No,Software
2263,Ana Silva,2026-02-01,-31,1,Software
2264,MARIA LOPEZ,02-12-26,29,y,Software
2265,Pedro Marmol,02-05-26,17,y,Layer 1
2266,  carlos ruiz,2026/01/17,-72,0,Layer 2
2267,luis torres,2026-02-15,206,N,Layer 2
2268,  carlos ruiz,02-05-26,-29,0,Software
2269,juan perez,31/01/2026,305,y,Layer 2
2270,luis torres,01-24-26,332,Yes,Configuration
2271,juan perez,01-20-26,-25,N,Layer 1
2272,MARIA LOPEZ,2026/01/17,13,S,Layer 2
2273,MARIA LOPEZ,28/01/2026,232,0,Layer 1
2274,MARIA LOPEZ,2026/02/04,224,1,Layer 2
2275,  carlos ruiz,01-20-26,468,N,Configuration
2276,MARIA LOPEZ,01-17-26,-22,No,Software
2277,Pedro Marmol,2026/01/27,407,0,Configuration
2278,  carlos ruiz,2026-01-24,-15,y,Layer 1
2279,luis torres,2026/02/02,117,1,Layer 2
2280,MARIA LOPEZ,02-11-26,168,0,Software
2281,juan perez,20/01/2026,12,1,Layer 1
2282,Pedro Marmol,01-18-26,462,1,Configuration
2283,juan perez,02-06-26,370,Yes,Configuration
2284,Ana Silva,2026/01/18,329,0,Layer 2
2285,luis torres,2026/01/18,302,0,Configuration
2286,MARIA LOPEZ,2026/01/28,140,Yes,Layer 1
2287,MARIA LOPEZ,2026-02-10,460,N,Layer 1
2288,luis torres,2026/01/19,21,y,Configuration
2289,MARIA LOPEZ,2026/02/03,68,N,Layer 2
2290,luis torres,01-20-26,465,0,Layer 1
2291,Pedro Marmol,2026-02-04,-16,Yes,Configuration
2292,MARIA LOPEZ,2026-02-08,260,N,Layer 1
2293,  carlos ruiz,2026/01/18,36,S,Layer 2
2294,luis torres,28/01/2026,69,1,Software
2295,Pedro Marmol,2026-01-28,153,y,Software
2296,Pedro Marmol,02-06-26,137,Yes,Layer 1
2297,juan perez,19/01/2026,191,y,Configuration
2298,Pedro Marmol,2026/01/20,20,Yes,Software
2299,luis torres,27/01/2026,468,S,Configuration
2300,MARIA LOPEZ,31/01/2026,372,Yes,Configuration
2301,  carlos ruiz,2026/01/21,50,y,Configuration
2302,Ana Silva,24/01/2026,481,S,Software
2303,MARIA LOPEZ,05/02/2026,387,y,Software
2304,juan perez,27/01/2026,-31,S,Layer 2
2305,Ana Silva,2026-02-05,299,N,Layer 2
2306,MARIA LOPEZ,30/01/2026,116,No,Configuration
2307,luis torres,02-12-26,364,1,Configuration
2308,juan perez,02-16-26,189,1,Software
2309,juan perez,2026-02-12,439,y,Software
2310,MARIA LOPEZ,2026-02-15,106,y,Layer 1
2311,luis torres,2026-02-11,-14,Yes,Layer 1
2312,MARIA LOPEZ,2026/02/13,360,Yes,Configuration
2313,Pedro Marmol,01-20-26,7,y,Software
2314,Ana Silva,21/01/2026,-58,1,Layer 2
2315,MARIA LOPEZ,2026-01-27,153,y,Configuration
2316,Ana Silva,24/01/2026,386,No,Layer 1
2317,juan perez,2026-02-06,287,1,Layer 2
2318,Pedro Marmol,27/01/2026,217,N,Layer 1
2319,Pedro Marmol,10/02/2026,-85,Yes,Configuration
2320,Ana Silva,2026-01-18,74,Yes,Software
2321,luis torres,02-07-26,-29,y,Configuration
2322,Ana Silva,2026/01/18,338,0,Configuration
2323,Ana Silva,2026-02-12,-34,0,Layer 2
2324,MARIA LOPEZ,2026/02/07,248,S,Layer 1
2325,  carlos ruiz,01-24-26,331,y,Configuration
2326,MARIA LOPEZ,2026-01-20,67,Yes,Layer 2
2327,MARIA LOPEZ,2026-02-07,457,0,Layer 2
2328,juan perez,2026-02-14,63,S,Layer 2
2329,luis torres,01-22-26,298,N,Layer 2
2330,luis torres,2026/01/26,329,Yes,Layer 2
2331,luis torres,15/02/2026,-94,Yes,Configuration
2332,Ana Silva,01-17-26,352,1,Layer 1
2333,Pedro Marmol,2026/02/06,-43,y,Configuration
2334,MARIA LOPEZ,01-31-26,335,Yes,Configuration
2335,juan perez,02-04-26,200,1,Software
2336,MARIA LOPEZ,02-13-26,-66,Yes,Layer 2
2337,Ana Silva,2026-01-28,220,N,Configuration
2338,  carlos ruiz,02-16-26,165,N,Configuration
2339,  carlos ruiz,2026/02/02,295,N,Layer 1
2340,juan perez,2026-02-14,83,1,Layer 1
2341,Pedro Marmol,10/02/2026,108,y,Layer 2
2342,  carlos ruiz,2026-02-03,205,N,Software
2343,MARIA LOPEZ,2026/02/16,125,No,Layer 1
2344,Ana Silva,01-20-26,65,1,Software
2345,Pedro Marmol,2026-01-30,-99,0,Configuration
2346,Ana Silva,2026-02-01,271,No,Software
2347,luis torres,01-21-26,-45,No,Configuration
2348,luis torres,16/02/2026,-61,y,Layer 2
2349,luis torres,2026/01/30,171,N,Software
2350,juan perez,2026/02/04,238,No,Software
2351,Pedro Marmol,2026/01/21,416,N,Layer 2
2352,Pedro Marmol,2026/02/03,61,Yes,Layer 2
2353,juan perez,2026/01/21,259,0,Layer 1
2354,luis torres,08/02/2026,335,S,Layer 2
2355,MARIA LOPEZ,09/02/2026,118,N,Software
2356,juan perez,2026-02-10,19,S,Layer 1
2357,Ana Silva,03/02/2026,496,N,Layer 1
2358,Pedro Marmol,02-03-26,312,y,Layer 1
2359,juan perez,2026/02/11,315,N,Layer 1
2360,Ana Silva,01-19-26,256,S,Layer 1
2361,  carlos ruiz,24/01/2026,316,y,Layer 1
2362,luis torres,2026/02/07,259,S,Layer 1
2363,Pedro Marmol,2026/01/21,206,1,Layer 2
2364,  carlos ruiz,29/01/2026,408,1,Configuration
2365,juan perez,06/02/2026,45,y,Configuration
2366,Pedro Marmol,21/01/2026,174,No,Software
2367,Ana Silva,02-04-26,352,Yes,Software
2368,juan perez,2026/01/24,233,S,Layer 1
2369,luis torres,2026-01-29,-91,N,Configuration
2370,Ana Silva,29/01/2026,-97,N,Software
2371,juan perez,02-15-26,283,1,Software
2372,MARIA LOPEZ,2026/01/27,446,S,Software
2373,juan perez,01-18-26,16,0,Layer 1
2374,luis torres,02-11-26,476,S,Software
2375,  carlos ruiz,01-18-26,234,S,Configuration
2376,juan perez,02-05-26,423,1,Layer 2
2377,  carlos ruiz,2026-01-23,219,1,Layer 1
2378,MARIA LOPEZ,2026/02/13,1,y,Software
2379,luis torres,01-18-26,-99,Yes,Layer 2
2380,  carlos ruiz,2026-01-17,368,0,Configuration
2381,Pedro Marmol,2026-01-26,306,y,Layer 1
2382,MARIA LOPEZ,01-20-26,405,1,Software
2383,Pedro Marmol,2026/02/12,429,1,Layer 2
2384,Ana Silva,2026/02/15,150,1,Layer 1
2385,MARIA LOPEZ,2026/01/25,-60,No,Layer 1
2386,juan perez,2026/01/30,169,y,Layer 1
2387,luis torres,18/01/2026,358,N,Layer 1
2388,Ana Silva,2026-01-22,145,y,Configuration
2389,Pedro Marmol,01-22-26,17,Yes,Layer 2
2390,juan perez,01-31-26,460,Yes,Layer 2
2391,luis torres,02-02-26,-91,0,Layer 2
2392,Ana Silva,2026/02/15,0,0,Layer 1
2393,MARIA LOPEZ,31/01/2026,86,0,Layer 2
2394,luis torres,2026/02/13,320,No,Software
2395,Ana Silva,2026-02-10,389,No,Configuration
2396,juan perez,2026-02-13,80,N,Layer 2
2397,Ana Silva,02-01-26,109,0,Layer 2
2398,luis torres,2026-01-21,251,1,Configuration
2399,MARIA LOPEZ,26/01/2026,429,1,Layer 2
2400,  carlos ruiz,02-11-26,-41,y,Configuration
2401,  carlos ruiz,16/02/2026,68,1,Software
2402,luis torres,2026/01/23,407,No,Software
2403,MARIA LOPEZ,22/01/2026,264,N,Software
2404,Pedro Marmol,2026-02-15,-48,No,Configuration
2405,juan perez,2026/02/04,371,y,Layer 1
2406,Pedro Marmol,2026-01-28,415,y,Layer 2
2407,MARIA LOPEZ,2026/02/14,430,Yes,Configuration
2408,Pedro Marmol,2026-02-12,-73,S,Software
2409,Pedro Marmol,2026-02-05,230,0,Layer 2
2410,Ana Silva,02-06-26,215,S,Configuration
2411,Ana Silva,2026-02-15,122,Yes,Layer 2
2412,Pedro Marmol,02-04-26,92,y,Layer 1
2413,MARIA LOPEZ,2026-01-31,491,Yes,Configuration
2414,juan perez,02-11-26,232,No,Layer 1
2415,Ana Silva,2026/02/02,435,1,Configuration
2416,juan perez,2026-02-11,-26,No,Layer 1
2417,luis torres,2026/02/14,-39,y,Layer 1
2418,Ana Silva,02-07-26,230,Yes,Layer 2
2419,MARIA LOPEZ,05/02/2026,105,Yes,Layer 2
2420,luis torres,01-22-26,-90,N,Layer 2
2421,luis torres,2026/01/31,497,N,Layer 1
2422,luis torres,2026-01-18,297,N,Layer 2
2423,Pedro Marmol,29/01/2026,230,0,Layer 1
2424,  carlos ruiz,29/01/2026,46,y,Software
2425,Pedro Marmol,01-24-26,123,Yes,Layer 1
2426,Pedro Marmol,2026-01-28,217,0,Software
2427,juan perez,02-11-26,262,N,Layer 2
2428,juan perez,2026/02/04,494,Yes,Configuration
2429,luis torres,15/02/2026,101,N,Layer 2
2430,luis torres,02-10-26,158,1,Configuration
2431,  carlos ruiz,2026-02-13,106,S,Layer 1
2432,  carlos ruiz,2026-01-17,-35,N,Layer 1
2433,MARIA LOPEZ,2026-02-16,-66,0,Software
2434,luis torres,02-09-26,84,1,Layer 1
2435,MARIA LOPEZ,2026-02-12,149,y,Configuration
2436,juan perez,2026/02/09,202,1,Software
2437,MARIA LOPEZ,02-09-26,115,Yes,Software
2438,juan perez,01-31-26,147,0,Layer 2
2439,MARIA LOPEZ,01-23-26,219,0,Configuration
2440,MARIA LOPEZ,2026/02/13,67,N,Layer 2
2441,luis torres,2026/02/02,409,1,Layer 2
2442,Ana Silva,2026/02/06,99,Yes,Software
2443,luis torres,2026/01/29,-50,No,Software
2444,juan perez,02-01-26,360,N,Software
2445,juan perez,02-11-26,446,0,Configuration
2446,Ana Silva,2026/02/01,-57,0,Software
2447,  carlos ruiz,02-09-26,281,1,Configuration
2448,luis torres,06/02/2026,271,S,Layer 1
2449,luis torres,02-16-26,442,N,Layer 1
2450,Ana Silva,01-30-26,395,Yes,Software
2451,juan perez,02-16-26,380,Yes,Layer 1
2452,  carlos ruiz,01-20-26,77,0,Layer 2
2453,  carlos ruiz,01-24-26,53,0,Layer 2
2454,juan perez,2026-01-23,127,S,Software
2455,Pedro Marmol,2026/02/08,458,Yes,Layer 2
2456,juan perez,26/01/2026,30,0,Layer 1
2457,luis torres,01-26-26,-52,N,Software
2458,luis torres,13/02/2026,116,N,Configuration
2459,MARIA LOPEZ,16/02/2026,410,No,Layer 1
2460,luis torres,2026-01-18,70,y,Software
2461,Pedro Marmol,24/01/2026,220,Yes,Layer 1
2462,MARIA LOPEZ,16/02/2026,182,Yes,Configuration
2463,Pedro Marmol,2026-01-17,59,0,Layer 1
2464,Pedro Marmol,2026/02/16,481,S,Software
2465,MARIA LOPEZ,01-31-26,184,Yes,Configuration
2466,  carlos ruiz,2026-01-27,234,y,Layer 2
2467,Pedro Marmol,2026/02/03,-57,N,Layer 1
2468,  carlos ruiz,2026/02/12,174,0,Configuration
2469,juan perez,05/02/2026,131,1,Layer 2
2470,MARIA LOPEZ,2026/02/14,134,1,Configuration
2471,luis torres,24/01/2026,162,y,Layer 1
2472,luis torres,2026/02/03,175,1,Configuration
2473,Ana Silva,16/02/2026,115,Yes,Configuration
2474,MARIA LOPEZ,22/01/2026,240,Yes,Layer 1
2475,juan perez,03/02/2026,71,0,Layer 1
2476,Ana Silva,01-23-26,221,No,Software
2477,juan perez,14/02/2026,240,No,Layer 1
2478,Pedro Marmol,2026/01/20,-58,N,Layer 2
2479,luis torres,23/01/2026,156,No,Configuration
2480,Pedro Marmol,2026-02-16,107,1,Software
2481,  carlos ruiz,2026/02/10,222,Yes,Software
2482,Ana Silva,01-21-26,24,N,Software
2483,juan perez,2026-02-07,478,N,Layer 2
2484,MARIA LOPEZ,31/01/2026,447,N,Configuration
2485,Ana Silva,01-28-26,26,1,Layer 2
2486,  carlos ruiz,2026-02-03,467,No,Software
2487,  carlos ruiz,2026/01/28,74,S,Configuration
2488,Pedro Marmol,02-13-26,360,N,Software
2489,luis torres,2026-01-27,190,1,Software
2490,Ana Silva,01-19-26,371,N,Software
2491,MARIA LOPEZ,01-31-26,-93,No,Layer 1
2492,MARIA LOPEZ,2026-01-31,354,S,Configuration
2493,Ana Silva,2026/02/12,418,0,Software
2494,luis torres,2026-01-27,78,No,Software
2495,Pedro Marmol,2026-02-04,384,0,Layer 2
2496,Ana Silva,2026-02-09,304,1,Configuration
2497,Pedro Marmol,2026-01-25,130,No,Layer 1
2498,MARIA LOPEZ,01-23-26,479,0,Layer 1
2499,MARIA LOPEZ,2026-02-02,392,N,Layer 2
2500,  carlos ruiz,2026-01-28,50,y,Layer 2
2501,Pedro Marmol,02-10-26,-16,Yes,Layer 2
2502,juan perez,19/01/2026,28,y,Layer 2
2503,juan perez,01-28-26,4,0,Layer 1
2504,luis torres,2026/01/30,231,1,Configuration
2505,  carlos ruiz,2026-01-29,115,S,Software
2506,  carlos ruiz,2026/02/05,454,Yes,Layer 1
2507,luis torres,16/02/2026,32,1,Layer 2
2508,luis torres,01-21-26,283,y,Software
2509,Ana Silva,2026/02/16,-64,y,Configuration
2510,MARIA LOPEZ,2026/01/31,368,1,Layer 1
2511,luis torres,2026-02-04,333,1,Layer 1
2512,Ana Silva,28/01/2026,462,S,Configuration
2513,MARIA LOPEZ,11/02/2026,373,Yes,Layer 2
2514,Ana Silva,2026-02-01,426,0,Layer 1
2515,juan perez,2026-02-04,-93,Yes,Layer 2
2516,luis torres,2026-02-15,-60,Yes,Layer 2
2517,MARIA LOPEZ,2026/02/09,59,0,Configuration
2518,  carlos ruiz,2026/02/08,403,No,Configuration
2519,Pedro Marmol,2026/02/01,466,S,Configuration
2520,  carlos ruiz,16/02/2026,279,N,Configuration
2521,  carlos ruiz,2026-01-31,110,Yes,Layer 1
2522,luis torres,01-17-26,364,Yes,Layer 1
2523,MARIA LOPEZ,28/01/2026,66,Yes,Configuration
2524,Ana Silva,02-10-26,103,1,Software
2525,Pedro Marmol,2026-02-10,-89,0,Software
2526,luis torres,01-31-26,-20,Yes,Layer 1
2527,Ana Silva,2026-01-29,-29,0,Layer 2
2528,  carlos ruiz,08/02/2026,124,No,Software
2529,  carlos ruiz,2026-02-05,110,S,Layer 1
2530,MARIA LOPEZ,02-08-26,-58,No,Layer 2
2531,  carlos ruiz,01-31-26,-49,y,Software
2532,MARIA LOPEZ,2026-02-02,38,No,Configuration
2533,Ana Silva,05/02/2026,57,1,Layer 1
2534,Pedro Marmol,2026-01-24,461,No,Layer 2
2535,luis torres,01-25-26,123,y,Software
2536,Pedro Marmol,15/02/2026,225,0,Software
2537,  carlos ruiz,01-24-26,-18,No,Software
2538,juan perez,2026-02-13,-12,1,Configuration
2539,juan perez,02-02-26,499,No,Layer 2
2540,  carlos ruiz,02-02-26,3,0,Layer 1
2541,Pedro Marmol,01-18-26,489,N,Software
2542,juan perez,08/02/2026,57,Yes,Configuration
2543,juan perez,2026-02-12,157,y,Layer 2
2544,  carlos ruiz,2026/01/19,159,y,Software
2545,juan perez,2026/01/26,-35,1,Configuration
2546,juan perez,02-04-26,436,Yes,Layer 2
2547,Ana Silva,2026/01/19,204,S,Layer 2
2548,luis torres,2026/01/18,227,y,Layer 1
2549,juan perez,2026-02-12,25,Yes,Layer 2
2550,  carlos ruiz,2026-02-10,230,Yes,Software
2551,luis torres,02-14-26,239,S,Software
2552,  carlos ruiz,2026-01-19,150,N,Configuration
2553,juan perez,2026-01-17,-83,N,Software
2554,MARIA LOPEZ,2026/01/24,370,0,Software
2555,luis torres,2026-02-07,479,Yes,Configuration
2556,MARIA LOPEZ,2026/02/10,324,Yes,Configuration
2557,luis torres,13/02/2026,-30,Yes,Software
2558,MARIA LOPEZ,2026-01-19,266,0,Configuration
2559,Ana Silva,2026/01/27,176,Yes,Software
2560,MARIA LOPEZ,2026-01-27,392,y,Software
2561,luis torres,17/01/2026,30,Yes,Configuration
2562,  carlos ruiz,2026/01/24,-68,Yes,Layer 2
2563,juan perez,2026-02-11,42,N,Layer 1
2564,Ana Silva,2026-02-10,161,Yes,Configuration
2565,Ana Silva,2026-01-20,499,0,Software
2566,luis torres,2026/01/26,243,0,Layer 1
2567,juan perez,28/01/2026,491,N,Layer 2
2568,MARIA LOPEZ,01-22-26,336,y,Configuration
2569,Pedro Marmol,2026-01-20,361,1,Software
2570,  carlos ruiz,31/01/2026,255,1,Software
2571,juan perez,01-21-26,-2,y,Layer 1
2572,juan perez,2026/02/04,105,y,Software
2573,juan perez,2026/02/08,421,y,Software
2574,MARIA LOPEZ,29/01/2026,469,N,Layer 2
2575,MARIA LOPEZ,02-16-26,90,1,Configuration
2576,MARIA LOPEZ,2026/01/24,231,N,Layer 1
2577,MARIA LOPEZ,2026/01/18,363,1,Software
2578,MARIA LOPEZ,19/01/2026,130,Yes,Software
2579,juan perez,2026/02/03,-67,1,Layer 2
2580,juan perez,2026/02/08,67,S,Layer 1
2581,MARIA LOPEZ,01-26-26,489,0,Software
2582,Ana Silva,2026/02/08,418,Yes,Configuration
2583,luis torres,2026/02/15,75,No,Layer 2
2584,juan perez,11/02/2026,15,Yes,Configuration
2585,juan perez,2026-02-13,175,0,Layer 1
2586,MARIA LOPEZ,2026-01-20,250,1,Software
2587,MARIA LOPEZ,02-16-26,123,y,Configuration
2588,Ana Silva,02-10-26,247,No,Layer 1
2589,MARIA LOPEZ,03/02/2026,486,0,Layer 2
2590,MARIA LOPEZ,2026/02/07,361,y,Layer 2
2591,luis torres,26/01/2026,363,0,Layer 1
2592,Pedro Marmol,02-08-26,317,Yes,Software
2593,Pedro Marmol,02-03-26,395,N,Configuration
2594,Pedro Marmol,02-16-26,271,1,Configuration
2595,MARIA LOPEZ,03/02/2026,64,y,Layer 2
2596,Pedro Marmol,2026/01/31,482,1,Configuration
2597,Pedro Marmol,06/02/2026,27,1,Layer 2
2598,  carlos ruiz,2026-01-21,377,N,Software
2599,  carlos ruiz,24/01/2026,499,N,Layer 2
2600,Ana Silva,01-29-26,-100,N,Configuration
2601,Pedro Marmol,16/02/2026,294,0,Configuration
2602,Pedro Marmol,12/02/2026,323,1,Layer 1
2603,  carlos ruiz,18/01/2026,-24,No,Layer 2
2604,Ana Silva,2026/01/26,315,S,Software
2605,juan perez,15/02/2026,-98,No,Software
2606,MARIA LOPEZ,02-14-26,181,S,Configuration
2607,MARIA LOPEZ,2026/02/11,-86,y,Software
2608,Ana Silva,16/02/2026,131,1,Configuration
2609,Ana Silva,2026/01/30,446,0,Layer 2
2610,Ana Silva,08/02/2026,366,N,Configuration
2611,luis torres,02-15-26,186,N,Layer 2
2612,  carlos ruiz,2026/02/06,434,N,Layer 2
2613,luis torres,2026-01-19,-58,No,Layer 2
2614,luis torres,02-13-26,199,S,Layer 1
2615,Ana Silva,01-31-26,213,0,Configuration
2616,  carlos ruiz,2026/02/08,173,N,Software
2617,luis torres,2026/02/04,35,N,Configuration
2618,luis torres,2026-02-09,335,0,Configuration
2619,juan perez,2026-02-09,334,0,Software
2620,MARIA LOPEZ,2026-01-25,154,0,Configuration
2621,  carlos ruiz,07/02/2026,494,Yes,Layer 2
2622,juan perez,2026-01-19,60,No,Software
2623,Pedro Marmol,2026/02/14,250,Yes,Layer 2
2624,juan perez,2026-01-20,54,S,Software
2625,Ana Silva,06/02/2026,-36,y,Layer 1
2626,Ana Silva,2026-02-09,26,1,Configuration
2627,Pedro Marmol,2026-01-23,354,y,Layer 1
2628,juan perez,02-04-26,87,S,Layer 2
2629,Ana Silva,2026-02-08,294,y,Software
2630,  carlos ruiz,2026/01/26,249,N,Software
2631,  carlos ruiz,2026-02-05,91,1,Software
2632,  carlos ruiz,02-08-26,355,Yes,Configuration
2633,Ana Silva,01-26-26,70,N,Configuration
2634,luis torres,2026-02-09,148,No,Configuration
2635,luis torres,2026-02-01,419,S,Software
2636,  carlos ruiz,2026-01-22,461,y,Layer 2
2637,Ana Silva,2026-01-31,433,1,Configuration
2638,luis torres,24/01/2026,280,1,Software
2639,Pedro Marmol,27/01/2026,151,1,Layer 1
2640,Pedro Marmol,2026-01-19,469,S,Layer 2
2641,Pedro Marmol,01-19-26,-31,Yes,Layer 2
2642,Ana Silva,2026-02-16,-79,1,Layer 2
2643,luis torres,02-05-26,-55,Yes,Layer 2
2644,Pedro Marmol,24/01/2026,232,N,Layer 1
2645,Pedro Marmol,2026-01-19,420,N,Layer 1
2646,luis torres,2026/01/25,-74,N,Layer 1
2647,luis torres,09/02/2026,-65,Yes,Layer 2
2648,MARIA LOPEZ,06/02/2026,27,N,Layer 2
2649,juan perez,2026/02/01,-8,Yes,Configuration
2650,Ana Silva,02-04-26,59,N,Configuration
2651,  carlos ruiz,29/01/2026,475,Yes,Layer 2
2652,Ana Silva,2026/02/03,325,No,Layer 1
2653,MARIA LOPEZ,23/01/2026,469,No,Configuration
2654,Pedro Marmol,31/01/2026,317,S,Software
2655,luis torres,18/01/2026,186,S,Configuration
2656,MARIA LOPEZ,14/02/2026,327,N,Configuration
2657,Pedro Marmol,01-19-26,209,Yes,Software
2658,  carlos ruiz,28/01/2026,121,S,Layer 1
2659,  carlos ruiz,2026-01-27,319,No,Layer 1
2660,juan perez,2026-02-12,168,y,Layer 1
2661,luis torres,15/02/2026,173,1,Software
2662,MARIA LOPEZ,01/02/2026,-56,y,Layer 1
2663,  carlos ruiz,02-13-26,-72,S,Layer 1
2664,Pedro Marmol,2026-01-26,116,N,Layer 2
2665,luis torres,2026/02/16,130,0,Layer 2
2666,Ana Silva,05/02/2026,-73,1,Software
2667,  carlos ruiz,2026/02/16,-55,Yes,Software
2668,luis torres,01-29-26,-65,Yes,Software
2669,Ana Silva,11/02/2026,51,No,Configuration
2670,juan perez,2026/01/27,252,1,Layer 1
2671,Ana Silva,2026-01-17,404,y,Configuration
2672,luis torres,13/02/2026,196,1,Configuration
2673,Ana Silva,01-27-26,63,Yes,Layer 1
2674,juan perez,01-29-26,148,1,Configuration
2675,Ana Silva,21/01/2026,326,1,Configuration
2676,Ana Silva,2026-02-08,76,0,Configuration
2677,luis torres,24/01/2026,475,S,Layer 1
2678,Ana Silva,10/02/2026,263,No,Configuration
2679,luis torres,2026/02/06,-28,Yes,Layer 2
2680,luis torres,02-12-26,352,0,Software
2681,luis torres,2026-01-24,-89,y,Layer 2
2682,  carlos ruiz,2026-02-07,448,Yes,Software
2683,Pedro Marmol,2026-01-25,119,S,Layer 1
2684,luis torres,2026-01-21,13,Yes,Software
2685,MARIA LOPEZ,02-15-26,151,y,Layer 2
2686,  carlos ruiz,2026/01/31,1,No,Layer 2
2687,Ana Silva,2026/02/13,497,S,Configuration
2688,luis torres,20/01/2026,239,0,Software
2689,  carlos ruiz,02-10-26,40,1,Layer 1
2690,Ana Silva,23/01/2026,135,y,Software
2691,juan perez,02-05-26,-9,0,Layer 2
2692,Ana Silva,2026/02/14,6,S,Configuration
2693,Pedro Marmol,2026/01/29,133,S,Layer 1
2694,MARIA LOPEZ,01-29-26,89,Yes,Software
2695,juan perez,01-23-26,185,S,Layer 1
2696,Ana Silva,29/01/2026,-14,S,Configuration
2697,  carlos ruiz,2026/02/11,67,Yes,Layer 1
2698,juan perez,2026/01/28,307,No,Configuration
2699,juan perez,01-30-26,27,y,Layer 2
2700,juan perez,2026-02-12,391,Yes,Configuration
2701,Ana Silva,01-23-26,15,N,Software
2702,luis torres,2026-02-03,-39,1,Configuration
2703,luis torres,2026/01/18,190,No,Software
2704,juan perez,2026-01-31,163,S,Configuration
2705,MARIA LOPEZ,2026-01-28,457,y,Layer 2
2706,juan perez,01-20-26,96,y,Software
2707,Ana Silva,2026/01/30,132,y,Layer 2
2708,juan perez,01-21-26,-75,1,Layer 2
2709,MARIA LOPEZ,2026-01-30,107,No,Configuration
2710,luis torres,2026/01/20,288,S,Configuration
2711,juan perez,29/01/2026,418,S,Layer 1
2712,  carlos ruiz,2026-01-27,97,S,Software
2713,  carlos ruiz,2026-01-22,94,0,Layer 1
2714,Pedro Marmol,2026/02/02,238,No,Layer 1
2715,juan perez,2026/02/07,-36,N,Layer 1
2716,Pedro Marmol,2026-01-17,-27,No,Layer 1
2717,  carlos ruiz,01-31-26,304,S,Layer 1
2718,Ana Silva,19/01/2026,434,S,Layer 2
2719,Pedro Marmol,01-18-26,223,0,Layer 1
2720,Ana Silva,02-04-26,224,Yes,Layer 2
2721,juan perez,2026-01-20,394,y,Layer 2
2722,Pedro Marmol,2026/01/27,238,1,Layer 2
2723,juan perez,29/01/2026,116,1,Layer 2
2724,Pedro Marmol,09/02/2026,19,Yes,Layer 2
2725,Ana Silva,2026-02-14,445,1,Software
2726,MARIA LOPEZ,17/01/2026,-57,No,Configuration
2727,Pedro Marmol,09/02/2026,-49,N,Software
2728,  carlos ruiz,2026-02-05,253,S,Layer 2
2729,MARIA LOPEZ,24/01/2026,-44,y,Layer 2
2730,MARIA LOPEZ,01-27-26,69,Yes,Layer 1
2731,Pedro Marmol,01-28-26,463,0,Layer 2
2732,  carlos ruiz,02-15-26,-91,S,Layer 2
2733,Pedro Marmol,01-17-26,426,N,Layer 2
2734,Pedro Marmol,26/01/2026,98,y,Software
2735,Ana Silva,2026-02-13,161,No,Configuration
2736,juan perez,02-08-26,44,No,Software
2737,juan perez,17/01/2026,137,0,Layer 1
2738,luis torres,2026/01/30,282,1,Software
2739,luis torres,2026-02-05,295,Yes,Layer 2
2740,luis torres,01-27-26,216,y,Layer 2
2741,  carlos ruiz,2026-02-13,366,N,Layer 1
2742,MARIA LOPEZ,2026-01-17,-14,y,Configuration
2743,Ana Silva,2026-01-31,180,1,Layer 2
2744,MARIA LOPEZ,02-15-26,410,N,Configuration
2745,MARIA LOPEZ,2026-02-02,440,1,Layer 1
2746,Pedro Marmol,2026-01-22,334,Yes,Layer 1
2747,MARIA LOPEZ,2026-02-16,472,No,Layer 2
2748,MARIA LOPEZ,15/02/2026,-85,0,Software
2749,Ana Silva,20/01/2026,388,N,Software
2750,Pedro Marmol,29/01/2026,50,S,Software
2751,MARIA LOPEZ,2026/01/21,327,S,Software
2752,juan perez,2026/01/29,218,0,Layer 1
2753,MARIA LOPEZ,01-27-26,165,No,Software
2754,juan perez,04/02/2026,-34,No,Layer 1
2755,Pedro Marmol,2026/02/01,489,y,Software
2756,MARIA LOPEZ,2026-01-26,437,No,Layer 1
2757,Ana Silva,2026/02/06,167,N,Layer 1
2758,MARIA LOPEZ,12/02/2026,340,0,Layer 1
2759,juan perez,2026/01/21,317,1,Software
2760,Ana Silva,2026-02-12,216,N,Layer 2
2761,MARIA LOPEZ,18/01/2026,278,S,Layer 2
2762,Ana Silva,31/01/2026,17,1,Layer 1
2763,Ana Silva,2026-02-10,-42,S,Configuration
